$Version=1
$FileExt=.fst
$RootPath=Data\Patches\Plugin presets\Generators\Ogun
$FilePath=Data\Patches\Plugin presets\Generators\Ogun
$Alternative=Ogun
$Caption=Ogun
$Format=344

$Flags=13
$ColName=Name
$ColSize=Size
$ColCount=Presets
$BankText=preset
$SampleText=preset

;CDName|SubDirName|ItemName|Count|FileSize|ProductCode|Flags|WebLink
Ogun|Percussion|Chase Scene|0|96|0|0|
Ogun|Percussion|CSI Carribean|0|120|0|0|
Ogun|Percussion|Fence Post|0|47|0|0|
Ogun|Percussion|Industrial Percussion 1|0|120|0|0|
Ogun|Percussion|Industrial Percussion 2|0|158|0|0|
Ogun|Percussion|Industrial Percussion 3|0|216|0|0|
Ogun|Percussion|Industrial Percussion 4|0|35|0|0|
Ogun|Percussion|Kitchen Percussion|0|105|0|0|
Ogun|Percussion|Lo-Fi Bells|0|5|0|0|
Ogun|Percussion|Lo-Fi Church Bell|0|50|0|0|
Ogun|Percussion|Mystery Mallet|0|37|0|0|
Ogun|Percussion|Oil Barrelaphone|0|212|0|0|
Ogun|Percussion|Shaker|0|61|0|0|
Ogun|Percussion|SleighBells|0|257|0|0|
Ogun|Percussion|Steam Bell|0|250|0|0|
Ogun|Percussion|Steel Odrum|0|121|0|0|
Ogun|Percussion|Tambourine|0|108|0|0|
Ogun|Percussion|Tibetan Handbells|0|131|0|0|
Ogun|Percussion|Timpanies In Stereo|0|33|0|0|
Ogun|Percussion|Waterphone Smack|0|71|0|0|
Ogun|Sound FX|Chainsaw Symphony|0|128|0|0|
Ogun|Sound FX|Intro to Noise|0|246|0|0|
Ogun|Sound FX|Melody Bubbles|0|9|0|0|
Ogun|Sound FX|Orchestration|0|65|0|0|
Ogun|Sound FX|Race Car Siren|0|18|0|0|
Ogun|Sound FX|Reversed Cymbal 1|0|45|0|0|
Ogun|Sound FX|Reversed Cymbal 2|0|122|0|0|
Ogun|Sound FX|Reversed Cymbal 3|0|109|0|0|
Ogun|Sound FX|Reversed Cymbal 4|0|177|0|0|
Ogun|Sound FX|Reversed Cymbal 5|0|137|0|0|
Ogun|Sound FX|Reversed HiHat 1|0|123|0|0|
Ogun|Sound FX|Reversed HiHat 2|0|59|0|0|
Ogun|Sound FX|Reversed HiHat 3|0|53|0|0|
Ogun|Sound FX|Space Transition|0|21|0|0|
Ogun|Sound FX|Steamy Transition|0|160|0|0|
Ogun|Sound FX|Suspense Hit|0|81|0|0|
Ogun|Sound FX|Waterphone|0|20|0|0|


