$Version=1
$FileExt=.wav
$Caption=FL Mobile Samples
$Format=1880

$Flags=8

;CDName|SubDirName|ItemName|Count|FileSize|ProductCode|Flags|WebLink|MainItemName
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Glitch|Drumaxx Glitch - 15|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Glitch|Drumaxx Glitch - 16|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Glitch|Drumaxx Glitch - 17|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Glitch|Drumaxx Glitch - 18|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Glitch|Drumaxx Glitch - 19|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Glitch|Drumaxx Glitch - 1|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Glitch|Drumaxx Glitch - 20|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Glitch|Drumaxx Glitch - 21|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Glitch|Drumaxx Glitch - 22|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Glitch|Drumaxx Glitch - 23|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Glitch|Drumaxx Glitch - 24|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Glitch|Drumaxx Glitch - 25|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Glitch|Drumaxx Glitch - 2|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Glitch|Drumaxx Glitch - 3|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Glitch|Drumaxx Glitch - 4|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Glitch|Drumaxx Glitch - 5|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Glitch|Drumaxx Glitch - 6|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Glitch|Drumaxx Glitch - 7|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Glitch|Drumaxx Glitch - 8|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Glitch|Drumaxx Glitch - 9|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Percussion|Drumaxx Percussion - 10|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Percussion|Drumaxx Percussion - 11|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Percussion|Drumaxx Percussion - 12|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Percussion|Drumaxx Percussion - 13|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Percussion|Drumaxx Percussion - 14|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Percussion|Drumaxx Percussion - 15|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Percussion|Drumaxx Percussion - 16|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Percussion|Drumaxx Percussion - 17|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Percussion|Drumaxx Percussion - 18|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Percussion|Drumaxx Percussion - 19|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Percussion|Drumaxx Percussion - 1|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Percussion|Drumaxx Percussion - 20|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Percussion|Drumaxx Percussion - 21|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Percussion|Drumaxx Percussion - 22|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Percussion|Drumaxx Percussion - 23|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Percussion|Drumaxx Percussion - 24|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Percussion|Drumaxx Percussion - 25|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Percussion|Drumaxx Percussion - 2|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Percussion|Drumaxx Percussion - 3|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Percussion|Drumaxx Percussion - 4|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Percussion|Drumaxx Percussion - 5|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Percussion|Drumaxx Percussion - 6|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Percussion|Drumaxx Percussion - 7|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Percussion|Drumaxx Percussion - 8|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drumaxx Kits EXP\Drumaxx Percussion|Drumaxx Percussion - 9|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Acoustic Kit|Acoustic Kit (10)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Acoustic Kit|Acoustic Kit (11)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Acoustic Kit|Acoustic Kit (12)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Acoustic Kit|Acoustic Kit (13)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Acoustic Kit|Acoustic Kit (14)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Acoustic Kit|Acoustic Kit (15)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Acoustic Kit|Acoustic Kit (16)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Acoustic Kit|Acoustic Kit (17)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Acoustic Kit|Acoustic Kit (18)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Acoustic Kit|Acoustic Kit (19)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Acoustic Kit|Acoustic Kit (1)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Acoustic Kit|Acoustic Kit (20)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Acoustic Kit|Acoustic Kit (21)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Acoustic Kit|Acoustic Kit (22)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Acoustic Kit|Acoustic Kit (23)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Acoustic Kit|Acoustic Kit (24)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Acoustic Kit|Acoustic Kit (25)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Acoustic Kit|Acoustic Kit (2)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Acoustic Kit|Acoustic Kit (3)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Acoustic Kit|Acoustic Kit (4)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Acoustic Kit|Acoustic Kit (5)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Acoustic Kit|Acoustic Kit (6)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Acoustic Kit|Acoustic Kit (7)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Acoustic Kit|Acoustic Kit (8)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Acoustic Kit|Acoustic Kit (9)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Breaks Kit|Breaks Kit (10)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Breaks Kit|Breaks Kit (11)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Breaks Kit|Breaks Kit (12)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Breaks Kit|Breaks Kit (13)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Breaks Kit|Breaks Kit (14)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Breaks Kit|Breaks Kit (15)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Breaks Kit|Breaks Kit (16)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Breaks Kit|Breaks Kit (17)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Breaks Kit|Breaks Kit (18)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Breaks Kit|Breaks Kit (19)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Breaks Kit|Breaks Kit (1)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Breaks Kit|Breaks Kit (20)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Breaks Kit|Breaks Kit (21)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Breaks Kit|Breaks Kit (22)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Breaks Kit|Breaks Kit (23)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Breaks Kit|Breaks Kit (24)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Breaks Kit|Breaks Kit (25)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Breaks Kit|Breaks Kit (2)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Breaks Kit|Breaks Kit (3)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Breaks Kit|Breaks Kit (4)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Breaks Kit|Breaks Kit (5)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Breaks Kit|Breaks Kit (6)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Breaks Kit|Breaks Kit (7)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Breaks Kit|Breaks Kit (8)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Breaks Kit|Breaks Kit (9)|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Club Kit|FLM_Clubkit_Bongo2|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Club Kit|FLM_Clubkit_Bongo|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Club Kit|FLM_Clubkit_Chh2|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Club Kit|FLM_Clubkit_Chh|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Club Kit|FLM_Clubkit_Clap|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Club Kit|FLM_Clubkit_Cowbell|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Club Kit|FLM_Clubkit_Crash|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Club Kit|FLM_Clubkit_Dirt2|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Club Kit|FLM_Clubkit_Dirt|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Club Kit|FLM_Clubkit_Glitch2|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Club Kit|FLM_Clubkit_Glitch|3886|259388|FLMDWNLDR|0||Samples
FL Mobile Samples|Drum Kits\Drum Kits\Club Kit|FLM_Clubkit_Kick|3886|259388|FLMDWNLDR|0||Samples
