$Version=1
$FileExt=.osm
$Caption=Synthmaker
$Format=72


;CDName|SubDirName|ItemName|Count|FileSize|ProductCode|Flags|WebLink|MainItemName
SynthMaker|Dashboards|SMG Roland MC-505|2|458|0|5||SMG Roland MC-505
SynthMaker|Generators|SMG SFZ Player|2|617|0|5||SMG SFZ Player
SynthMaker|Generators|SMG SnareLab|2|496|0|5||SMG SnareLab
SynthMaker|Generators|SMG Supersaw|2|300|0|5||SMG Supersaw
SynthMaker|Effects|SMG Sweepy Q|2|396|0|5||SMG Sweepy Q
SynthMaker|Dashboards|SMG Syntecno Teebee Mark III Dashboard|2|95|0|5||SMG Syntecno Teebee Mark III Dashboard
SynthMaker|Dashboards|SMG TC Electronics M300|2|566|0|5||SMG TC Electronics M300
SynthMaker|Generators|SMG Twintable|2|1895|0|5||SMG Twin Table
SynthMaker|Generators|SMG Unitable 2|2|1019|0|5||SMG Unitable 2
SynthMaker|Generators|SMG Unitable|2|859|0|5||SMG Unitable
SynthMaker|Dashboards|SMG Universal Controller|2|699|0|5||SMG Universal Controller
SynthMaker|Generators|SMG Virtuadrum|2|2956|0|5||SMG Virtuadrum
SynthMaker|Dashboards|SMG Waldorf Miniworks 4Pole|2|219|0|5||SMG Waldorf Miniworks 4Pole
SynthMaker|Dashboards|SMG Waldorf Pulse|2|524|0|5||SMG Waldorf Pulse
SynthMaker|Dashboards|SMG Waldorf Q|2|854|0|5||SMG Waldorf Q
SynthMaker|Dashboards|SMG Waldorf Q+|2|855|0|5||SMG Waldorf Q+
SynthMaker|Generators|SMG Wave Convert|2|171|0|5||SMG Wave Convert
SynthMaker|Generators|SMG Wavedraw|2|577|0|5||SMG Wavedraw
SynthMaker|Generators|SMG WavePlayer|2|259|0|5||SMG Waveplayer
SynthMaker|Dashboards|SMG X360-2-MIDI|2|402|0|5||SMG X360-2-MIDI
SynthMaker|Dashboards|SMG Yamaha AN1x|2|592|0|5||SMG Yamaha AN1x
SynthMaker|Dashboards|SMG Yamaha DX1|2|125|0|5||SMG Yamaha DX1
SynthMaker|Dashboards|SMG Yamaha DX7 II|2|125|0|5||SMG Yamaha DX7 II
SynthMaker|Dashboards|SMG Yamaha DX7|2|126|0|5||SMG Yamaha DX7
SynthMaker|Dashboards|SMG Yamaha Motif 6-7-8|2|234|0|5||SMG Yamaha Motif 6-7-8
SynthMaker|Dashboards|SMG Yamaha Motif ES 6-7-8|2|234|0|5||SMG Yamaha Motif ES 6-7-8
SynthMaker|Dashboards|SMG Yamaha Motif Rack|2|232|0|5||SMG Yamaha Motif Rack
SynthMaker|Effects|TDA EQ8 FL|2|116|0|5||TDA EQ8 FL
SynthMaker|Generators|UniRetro|2|108|0|5||UniRetro
SynthMaker|Examples\Graphics|VU-LR-Meters|2|37|0|1||SMG VU-LR-Meters


